%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.layout.dim0.label,field.data.layout.dim0.size,field.data.layout.dim0.stride,field.data.layout.dim1.label,field.data.layout.dim1.size,field.data.layout.dim1.stride,field.data.layout.data_offset,field.data.data0,field.data.data1,field.data.data2,field.data.data3,field.data.data4,field.data.data5,field.data.data6,field.data.data7,field.data.data8,field.data.data9,field.data.data10,field.data.data11,field.data.data12,field.data.data13,field.data.data14,field.data.data15,field.data.data16,field.data.data17,field.data.data18,field.data.data19,field.data.data20,field.data.data21,field.data.data22,field.data.data23,field.data.data24,field.data.data25,field.data.data26,field.data.data27,field.data.data28,field.data.data29,field.data.data30,field.data.data31,field.data.data32,field.data.data33,field.data.data34,field.data.data35,field.data.data36,field.data.data37,field.data.data38,field.data.data39,field.data.data40,field.data.data41,field.data.data42,field.data.data43,field.data.data44,field.data.data45,field.data.data46,field.data.data47,field.data.data48,field.data.data49,field.data.data50,field.data.data51,field.data.data52,field.data.data53,field.data.data54,field.data.data55,field.data.data56,field.data.data57,field.data.data58,field.data.data59,field.data.data60,field.data.data61,field.data.data62,field.data.data63,field.data.data64,field.data.data65,field.data.data66,field.data.data67,field.data.data68,field.data.data69,field.data.data70,field.data.data71,field.data.data72,field.data.data73,field.data.data74,field.data.data75,field.data.data76,field.data.data77,field.data.data78,field.data.data79,field.data.data80,field.data.data81,field.data.data82,field.data.data83,field.data.data84,field.data.data85,field.data.data86,field.data.data87,field.data.data88,field.data.data89,field.data.data90,field.data.data91,field.data.data92,field.data.data93,field.data.data94,field.data.data95,field.data.data96,field.data.data97,field.data.data98,field.data.data99,field.data.data100,field.data.data101,field.data.data102,field.data.data103,field.data.data104,field.data.data105,field.data.data106,field.data.data107,field.data.data108,field.data.data109,field.data.data110,field.data.data111,field.data.data112,field.data.data113,field.data.data114,field.data.data115,field.data.data116,field.data.data117,field.data.data118,field.data.data119
1692392621251413822,67,1692392621251413822,,rows,1,120,columns,1,1,0,-4.0,213.0,-4.0,0.0,543.0,1.0,0.0,-1.0,-3.0,-2.0,0.0,-1.0,1.0,32.0,3.0,0.0,3.0,0.0,2.0,-79.0,1.0,191.0,0.0,0.0,1.0,0.0,1.0,0.0,193.0,-4.0,-1.0,524.0,405.0,0.0,-5.0,2.0,-8.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,2.0,-1.0,4.0,-2.0,2.0,234.0,0.0,481.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-6.0,2.0,-7.0,-1.0,-1.0,-9.0,-4.0,115.0,-4.0,-8.0,-5.0,-8.0,-8.0,-1.0,-7.0,-3.0,-5.0,-1.0,-7.0,-3.0,-338.0,1058.0,1128.0,4339.0,1390.0,-534.0,540.0,1153.0,1172.0,1074.0,1259.0,1518.0,1160.0,1404.0,1263.0,1622.0,3637.0,0.0,16384.0,20444.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0
1692392621465516567,68,1692392621465516567,,rows,1,120,columns,1,1,0,2.0,-7.0,2.0,-7.0,0.0,-1.0,-9.0,-4.0,-3.0,-4.0,-8.0,-5.0,-7.0,-7.0,-1.0,-7.0,-3.0,-5.0,-1.0,-7.0,-3.0,-342.0,1058.0,1128.0,4338.0,1390.0,-533.0,540.0,1153.0,1171.0,1075.0,1259.0,1519.0,1160.0,1403.0,1263.0,1622.0,3781.0,0.0,16384.0,20432.0,0.0,-21846.0,-21846.0,-21846.0,-1.0,-4.0,0.0,-3.0,242.0,-5.0,-1.0,720.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,31.0,3.0,0.0,2.0,0.0,2.0,53.0,1.0,168.0,0.0,0.0,1.0,1.0,1.0,0.0,190.0,-4.0,-1.0,370.0,253.0,0.0,-5.0,2.0,-7.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,0.0,-2.0,-1.0,-1.0,2.0,-2.0,2.0,-1.0,4.0,-2.0,2.0,418.0,0.0,584.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0
1692392621682322025,69,1692392621682322025,,rows,1,120,columns,1,1,0,-3.0,212.0,-4.0,-1.0,379.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,31.0,3.0,0.0,2.0,0.0,2.0,29.0,1.0,176.0,0.0,0.0,1.0,0.0,1.0,0.0,144.0,-4.0,-1.0,328.0,98.0,0.0,-5.0,2.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-1.0,0.0,3.0,-2.0,2.0,-2.0,3.0,-2.0,2.0,275.0,1.0,420.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,1.0,-7.0,-1.0,-1.0,-9.0,-4.0,-25.0,-4.0,-7.0,-6.0,-7.0,-7.0,-1.0,-7.0,-3.0,-6.0,-1.0,-7.0,-3.0,-333.0,1058.0,1128.0,4340.0,1390.0,-534.0,540.0,1153.0,1171.0,1075.0,1259.0,1518.0,1160.0,1403.0,1263.0,1622.0,3878.0,0.0,16384.0,20432.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0
1692392621899832487,70,1692392621899832487,,rows,1,120,columns,1,1,0,2.0,-2.0,2.0,-1.0,4.0,-2.0,2.0,418.0,0.0,476.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,2.0,-7.0,-1.0,-1.0,-9.0,-4.0,129.0,-4.0,-8.0,-5.0,-8.0,-7.0,-1.0,-6.0,-3.0,-6.0,-1.0,-7.0,-3.0,-334.0,1058.0,1129.0,4339.0,1390.0,-534.0,539.0,1153.0,1172.0,1075.0,1259.0,1519.0,1160.0,1404.0,1263.0,1622.0,3986.0,0.0,16384.0,20432.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,-1.0,-4.0,123.0,-4.0,-1.0,652.0,0.0,0.0,-2.0,-3.0,-2.0,0.0,-1.0,0.0,31.0,2.0,0.0,2.0,0.0,2.0,166.0,1.0,237.0,0.0,0.0,0.0,0.0,1.0,0.0,227.0,-4.0,-1.0,470.0,314.0,0.0,-5.0,2.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-1.0,0.0
1692392622260386228,71,1692392622260386228,,rows,1,120,columns,1,1,0,1622.0,4094.0,0.0,16384.0,20444.0,0.0,-21846.0,-21846.0,-21846.0,-1.0,-4.0,-1.0,-4.0,148.0,-4.0,0.0,-427.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0,30.0,2.0,0.0,2.0,0.0,2.0,84.0,1.0,54.0,0.0,1.0,1.0,1.0,1.0,0.0,-141.0,-4.0,-1.0,-88.0,-201.0,0.0,-6.0,2.0,-7.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,-1.0,0.0,2.0,-2.0,2.0,-2.0,4.0,-2.0,2.0,-191.0,0.0,-252.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,2.0,-7.0,0.0,-1.0,-9.0,-4.0,-161.0,-4.0,-8.0,-6.0,-8.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-3.0,-334.0,1058.0,1129.0,4339.0,1390.0,-534.0,540.0,1153.0,1172.0,1074.0,1259.0,1519.0,1160.0,1404.0,1264.0
1692392622514278411,72,1692392622514278411,,rows,1,120,columns,1,1,0,3.0,-2.0,2.0,-2.0,3.0,-2.0,2.0,111.0,0.0,193.0,0.0,-1.0,-2.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,2.0,-7.0,0.0,-1.0,-9.0,-4.0,21.0,-4.0,-8.0,-5.0,-7.0,-6.0,-2.0,-7.0,-2.0,-5.0,-1.0,-7.0,-3.0,-337.0,1057.0,1128.0,4338.0,1390.0,-534.0,539.0,1153.0,1172.0,1075.0,1259.0,1519.0,1160.0,1403.0,1263.0,1621.0,4227.0,0.0,16384.0,20444.0,-1.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0,-3.0,16.0,-4.0,0.0,-161.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,30.0,3.0,0.0,2.0,0.0,2.0,-87.0,1.0,-173.0,0.0,0.0,1.0,0.0,1.0,-1.0,12.0,-4.0,-1.0,-138.0,-165.0,0.0,-5.0,3.0,-7.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,0.0,-1.0,-1.0,0.0
1692392622769603013,73,1692392622769603013,,rows,1,120,columns,1,1,0,-1.0,332.0,341.0,0.0,-5.0,2.0,-6.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,-2.0,2.0,-1.0,4.0,-2.0,2.0,301.0,0.0,653.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-6.0,1.0,-7.0,0.0,-1.0,-10.0,-4.0,56.0,-4.0,-8.0,-5.0,-7.0,-6.0,-2.0,-6.0,-2.0,-5.0,-1.0,-7.0,-3.0,-334.0,1058.0,1129.0,4339.0,1391.0,-534.0,539.0,1153.0,1172.0,1075.0,1260.0,1519.0,1160.0,1403.0,1263.0,1623.0,4420.0,0.0,16384.0,20432.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0,-4.0,309.0,-4.0,-1.0,675.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-1.0,0.0,29.0,2.0,0.0,2.0,0.0,2.0,-40.0,1.0,113.0,0.0,0.0,1.0,0.0,1.0,0.0,349.0,-4.0
1692392623033115625,74,1692392623033115625,,rows,1,120,columns,1,1,0,4338.0,1390.0,-534.0,539.0,1152.0,1171.0,1074.0,1260.0,1518.0,1160.0,1403.0,1263.0,1622.0,4552.0,0.0,16384.0,20432.0,-20.0,-21846.0,-21846.0,-21846.0,-44.0,-3.0,0.0,-4.0,-340.0,-5.0,-1.0,-782.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,29.0,3.0,0.0,2.0,0.0,2.0,-282.0,1.0,-485.0,0.0,0.0,1.0,1.0,1.0,0.0,-276.0,-4.0,-1.0,-755.0,-728.0,0.0,-5.0,2.0,-7.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,-2.0,2.0,-2.0,3.0,-2.0,2.0,-562.0,0.0,-816.0,0.0,-1.0,-2.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,1.0,-7.0,0.0,-1.0,-9.0,-4.0,-308.0,-4.0,-8.0,-6.0,-7.0,-7.0,-1.0,-7.0,-3.0,-5.0,-1.0,-7.0,-3.0,-333.0,1058.0,1129.0
1692392623297297239,75,1692392623297297239,,rows,1,120,columns,1,1,0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-1.0,-1.0,0.0,2.0,-2.0,2.0,-2.0,4.0,-2.0,2.0,-237.0,0.0,-55.0,1.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,1.0,-7.0,0.0,-1.0,-9.0,-4.0,93.0,-4.0,-8.0,-5.0,-7.0,-7.0,-1.0,-7.0,-3.0,-5.0,-2.0,-7.0,-3.0,-338.0,1058.0,1129.0,4339.0,1390.0,-534.0,539.0,1153.0,1172.0,1074.0,1260.0,1519.0,1159.0,1404.0,1263.0,1622.0,4679.0,0.0,16384.0,20432.0,15.0,-21846.0,-21846.0,-21846.0,-106.0,-3.0,0.0,-4.0,-429.0,-4.0,0.0,-814.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,29.0,3.0,0.0,2.0,0.0,2.0,-93.0,1.0,-283.0,0.0,0.0,1.0,0.0,1.0,0.0,-343.0,-4.0,-1.0,-571.0,-658.0,0.0,-5.0,3.0,-7.0,1.0,0.0
1692392623563620328,76,1692392623563620328,,rows,1,120,columns,1,1,0,20.0,-4.0,-1.0,-4.0,73.0,-5.0,-1.0,217.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,28.0,2.0,0.0,2.0,0.0,2.0,-96.0,1.0,101.0,0.0,0.0,1.0,0.0,1.0,0.0,47.0,-4.0,-1.0,201.0,220.0,0.0,-6.0,2.0,-7.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,3.0,-2.0,2.0,-2.0,4.0,-2.0,2.0,115.0,0.0,97.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,1.0,-7.0,0.0,-1.0,-9.0,-5.0,116.0,-5.0,-8.0,-5.0,-7.0,-7.0,-1.0,-7.0,-3.0,-6.0,-2.0,-7.0,-3.0,-330.0,1058.0,1128.0,4339.0,1390.0,-533.0,539.0,1152.0,1172.0,1074.0,1259.0,1519.0,1159.0,1404.0,1263.0,1622.0,4836.0,0.0,16384.0,20432.0,20.0,-21846.0,-21846.0,-21846.0
1692392623865885734,77,1692392623865885734,,rows,1,120,columns,1,1,0,2.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,-2.0,2.0,-1.0,4.0,-2.0,2.0,-303.0,0.0,-385.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,2.0,-7.0,0.0,-1.0,-9.0,-4.0,-54.0,-4.0,-8.0,-5.0,-7.0,-7.0,-1.0,-7.0,-3.0,-5.0,-1.0,-7.0,-3.0,-334.0,1058.0,1129.0,4339.0,1390.0,-534.0,539.0,1152.0,1171.0,1075.0,1259.0,1519.0,1159.0,1404.0,1263.0,1622.0,4943.0,0.0,16384.0,20432.0,-16.0,-21846.0,-21846.0,-21846.0,-135.0,-4.0,-1.0,-4.0,-127.0,-5.0,0.0,-1028.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,0.0,28.0,2.0,0.0,2.0,0.0,3.0,-83.0,1.0,-419.0,0.0,0.0,1.0,0.0,1.0,0.0,-311.0,-4.0,-1.0,-763.0,-564.0,0.0,-5.0,2.0,-6.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0
1692392624261076211,78,1692392624261076211,,rows,1,120,columns,1,1,0,0.0,-2.0,-3.0,-2.0,0.0,-1.0,0.0,26.0,2.0,-1.0,2.0,0.0,2.0,-74.0,1.0,90.0,0.0,0.0,1.0,0.0,1.0,-1.0,141.0,-4.0,-1.0,244.0,187.0,0.0,-6.0,2.0,-7.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-1.0,0.0,2.0,-2.0,2.0,-2.0,4.0,-2.0,2.0,156.0,0.0,304.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,1.0,-7.0,-1.0,-1.0,-10.0,-4.0,-93.0,-5.0,-8.0,-5.0,-8.0,-8.0,-1.0,-7.0,-3.0,-5.0,-1.0,-7.0,-3.0,-341.0,1057.0,1129.0,4339.0,1390.0,-534.0,538.0,1152.0,1172.0,1075.0,1259.0,1518.0,1159.0,1403.0,1263.0,1622.0,5100.0,0.0,16384.0,20432.0,51.0,-21846.0,-21846.0,-21846.0,26.0,-4.0,-1.0,-4.0,238.0,-5.0,-1.0,848.0,0.0
1692392624573311328,79,1692392624573311328,,rows,1,120,columns,1,1,0,1623.0,5304.0,0.0,16384.0,20432.0,50.0,-21846.0,-21846.0,-21846.0,48.0,-3.0,-1.0,-4.0,223.0,-4.0,-1.0,418.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,25.0,2.0,0.0,2.0,0.0,2.0,41.0,1.0,196.0,0.0,0.0,0.0,0.0,1.0,1.0,212.0,-4.0,-1.0,471.0,492.0,0.0,-5.0,3.0,-6.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-1.0,-1.0,0.0,2.0,-2.0,2.0,-2.0,3.0,-2.0,2.0,370.0,0.0,539.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,1.0,-7.0,0.0,-1.0,-9.0,-4.0,104.0,-4.0,-8.0,-6.0,-7.0,-6.0,-1.0,-7.0,-3.0,-5.0,-1.0,-7.0,-3.0,-336.0,1058.0,1129.0,4339.0,1390.0,-533.0,539.0,1152.0,1172.0,1074.0,1260.0,1520.0,1159.0,1404.0,1263.0
1692392624892516374,80,1692392624892516374,,rows,1,120,columns,1,1,0,-9.0,-5.0,257.0,-4.0,-8.0,-5.0,-7.0,-7.0,-2.0,-7.0,-3.0,-5.0,-2.0,-7.0,-3.0,-334.0,1058.0,1129.0,4340.0,1390.0,-534.0,539.0,1153.0,1171.0,1074.0,1260.0,1519.0,1159.0,1404.0,1262.0,1623.0,5485.0,0.0,16384.0,20432.0,87.0,-21846.0,-21846.0,-21846.0,41.0,-3.0,0.0,-4.0,-20.0,-4.0,-1.0,427.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,24.0,2.0,0.0,2.0,0.0,2.0,86.0,1.0,166.0,0.0,0.0,1.0,-6.0,1.0,6.0,141.0,-4.0,-1.0,307.0,278.0,3.0,-5.0,10.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-1.0,-1.0,0.0,3.0,-2.0,2.0,-2.0,4.0,-2.0,2.0,306.0,0.0,517.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,2.0,-7.0,-1.0,-1.0
1692392625183997154,81,1692392625183997154,,rows,1,120,columns,1,1,0,2.0,-7.0,1.0,-7.0,-1.0,-1.0,-9.0,-4.0,-17.0,-4.0,-8.0,-5.0,-8.0,-7.0,-1.0,-7.0,-3.0,-6.0,-1.0,-7.0,-3.0,-333.0,1058.0,1129.0,4339.0,1390.0,-534.0,539.0,1152.0,1171.0,1074.0,1259.0,1519.0,1159.0,1404.0,1263.0,1623.0,5639.0,0.0,16384.0,20432.0,64.0,-21846.0,-21846.0,-21846.0,98.0,-4.0,0.0,-4.0,-78.0,-5.0,0.0,349.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,23.0,2.0,0.0,2.0,0.0,2.0,48.0,1.0,-81.0,0.0,0.0,1.0,-1.0,1.0,30.0,-268.0,-4.0,-1.0,-7.0,135.0,-2.0,16.0,231.0,-7.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,2.0,-2.0,2.0,-2.0,3.0,-10.0,1.0,46.0,0.0,127.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-5.0
1692392625508429527,82,1692392625508429527,,rows,1,120,columns,1,1,0,1.0,-1.0,1.0,20.0,161.0,-4.0,-1.0,308.0,164.0,3.0,22.0,52.0,-6.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,-2.0,2.0,-2.0,4.0,11.0,15.0,362.0,0.0,473.0,0.0,-1.0,-1.0,-2.0,0.0,-7.0,1.0,14.0,2.0,-7.0,1.0,-7.0,0.0,-1.0,-9.0,-5.0,219.0,-4.0,-8.0,-5.0,-7.0,-6.0,-2.0,-7.0,-2.0,-6.0,-1.0,-7.0,-3.0,-339.0,1058.0,1129.0,4340.0,1390.0,-533.0,539.0,1152.0,1172.0,1074.0,1259.0,1520.0,1159.0,1404.0,1263.0,1623.0,5784.0,0.0,16384.0,20432.0,96.0,-21846.0,-21846.0,-21846.0,39.0,-3.0,-1.0,-4.0,-134.0,-5.0,-1.0,-68.0,0.0,0.0,-3.0,-2.0,-2.0,0.0,-1.0,0.0,23.0,2.0,-1.0,2.0,0.0,2.0,-49.0,1.0,-95.0,0.0,0.0
1692392625804323911,83,1692392625804323911,,rows,1,120,columns,1,1,0,1623.0,5952.0,0.0,16384.0,20432.0,116.0,-21846.0,-21846.0,-21846.0,120.0,-4.0,-1.0,-4.0,370.0,-5.0,-1.0,741.0,0.0,0.0,-3.0,-2.0,-2.0,0.0,-1.0,0.0,21.0,2.0,-1.0,2.0,0.0,2.0,50.0,1.0,416.0,0.0,0.0,1.0,0.0,1.0,44.0,159.0,-4.0,-1.0,475.0,86.0,27.0,34.0,2.0,-7.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,3.0,-2.0,2.0,-2.0,4.0,-2.0,41.0,470.0,0.0,719.0,0.0,-1.0,-2.0,-2.0,0.0,-6.0,2.0,45.0,2.0,-7.0,1.0,-7.0,0.0,-1.0,-9.0,-5.0,117.0,-4.0,-8.0,-6.0,-7.0,-7.0,-2.0,-7.0,-3.0,-5.0,-2.0,-7.0,-3.0,-335.0,1057.0,1129.0,4340.0,1390.0,-533.0,539.0,1152.0,1171.0,1074.0,1259.0,1519.0,1159.0,1404.0,1263.0
1692392626097052812,84,1692392626097052812,,rows,1,120,columns,1,1,0,45.0,391.0,0.0,642.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-6.0,2.0,-7.0,1.0,-7.0,-1.0,-1.0,-9.0,-5.0,148.0,-4.0,-8.0,-5.0,-7.0,-7.0,-1.0,-7.0,-3.0,-6.0,-1.0,-7.0,-3.0,-340.0,1058.0,1129.0,4340.0,1389.0,-534.0,539.0,1152.0,1171.0,1074.0,1259.0,1519.0,1159.0,1403.0,1263.0,1623.0,6097.0,0.0,16384.0,20432.0,104.0,-21846.0,-21846.0,-21846.0,99.0,-4.0,0.0,-3.0,490.0,-5.0,0.0,604.0,4.0,0.0,-1.0,-3.0,-2.0,0.0,-1.0,2.0,20.0,2.0,0.0,2.0,0.0,2.0,24.0,1.0,322.0,0.0,0.0,1.0,0.0,1.0,51.0,243.0,-4.0,-1.0,531.0,247.0,29.0,53.0,2.0,-8.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-2.0,-1.0,2.0,-2.0,2.0,-2.0,3.0,-2.0
1692392626404092311,85,1692392626404092311,,rows,1,120,columns,1,1,0,9.0,19.0,3.0,0.0,2.0,0.0,2.0,20.0,2.0,329.0,0.0,0.0,1.0,0.0,0.0,145.0,416.0,-4.0,-1.0,592.0,160.0,56.0,68.0,2.0,-7.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-1.0,-1.0,2.0,-2.0,2.0,-2.0,3.0,-2.0,58.0,466.0,0.0,597.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,185.0,2.0,-7.0,1.0,-7.0,-1.0,-1.0,-9.0,-5.0,78.0,-4.0,-8.0,-6.0,-8.0,-7.0,-1.0,-7.0,-3.0,-6.0,-1.0,-7.0,-3.0,-330.0,1058.0,1128.0,4339.0,1389.0,-534.0,539.0,1151.0,1172.0,1074.0,1259.0,1519.0,1159.0,1404.0,1263.0,1623.0,6242.0,0.0,16384.0,20444.0,118.0,-21846.0,-21846.0,-21846.0,90.0,-3.0,-1.0,2.0,132.0,-5.0,-1.0,531.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0
1692392626728110074,86,1692392626728110074,,rows,1,120,columns,1,1,0,-2.0,-7.0,-3.0,-340.0,1058.0,1128.0,4340.0,1390.0,-534.0,538.0,1151.0,1172.0,1074.0,1259.0,1519.0,1159.0,1403.0,1263.0,1623.0,6398.0,0.0,16384.0,20432.0,-278.0,-21846.0,-21846.0,-21846.0,-541.0,-4.0,0.0,-90.0,-446.0,-4.0,-1.0,-762.0,-39.0,0.0,-8.0,1.0,-8.0,-9.0,-8.0,-50.0,18.0,-2.0,-6.0,-11.0,0.0,2.0,25.0,-60.0,-131.0,0.0,-6.0,-5.0,-6.0,-6.0,-321.0,-163.0,-4.0,-1.0,-602.0,-582.0,-260.0,-325.0,2.0,-4.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,-1.0,2.0,-2.0,2.0,-1.0,3.0,-2.0,-305.0,-478.0,0.0,-806.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-286.0,2.0,-7.0,2.0,-7.0,2.0,-1.0,-9.0,-4.0,-142.0,-4.0,-8.0,-6.0,-5.0,-5.0,-1.0,-7.0,0.0,-5.0
1692392627025329113,87,1692392627025329113,,rows,1,120,columns,1,1,0,-135.0,-336.0,0.0,-729.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-25.0,2.0,-6.0,1.0,-7.0,0.0,-1.0,-9.0,-5.0,-37.0,-4.0,-7.0,-6.0,-7.0,-7.0,-1.0,-7.0,-2.0,-6.0,-2.0,-7.0,-3.0,-335.0,1058.0,1129.0,4340.0,1389.0,-534.0,538.0,1151.0,1171.0,1074.0,1260.0,1519.0,1158.0,1403.0,1263.0,1623.0,6579.0,0.0,16384.0,20432.0,156.0,-21846.0,-21846.0,-21846.0,215.0,-2.0,-1.0,15.0,201.0,-5.0,-1.0,-174.0,15.0,5.0,0.0,-3.0,0.0,2.0,1.0,9.0,16.0,3.0,0.0,4.0,0.0,11.0,-144.0,12.0,311.0,0.0,0.0,2.0,1.0,2.0,-50.0,22.0,-4.0,-1.0,154.0,27.0,118.0,141.0,2.0,-7.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,2.0,-2.0,3.0,4.0
1692392627329043149,88,1692392627329043149,,rows,1,120,columns,1,1,0,8.0,15.0,2.0,0.0,4.0,0.0,15.0,68.0,29.0,3.0,0.0,0.0,2.0,1.0,1.0,-166.0,-447.0,-4.0,-1.0,-309.0,56.0,72.0,106.0,2.0,-7.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-1.0,0.0,2.0,-2.0,2.0,-2.0,3.0,21.0,-66.0,-430.0,0.0,-478.0,0.0,-1.0,-1.0,-2.0,1.0,-6.0,2.0,-63.0,2.0,-7.0,1.0,-7.0,0.0,-2.0,-9.0,-4.0,-111.0,-4.0,-8.0,-5.0,-8.0,-7.0,-1.0,-7.0,-3.0,-6.0,-2.0,-8.0,-3.0,-336.0,1058.0,1129.0,4340.0,1390.0,-533.0,539.0,1151.0,1171.0,1074.0,1259.0,1519.0,1158.0,1404.0,1262.0,1623.0,6724.0,0.0,16384.0,20432.0,192.0,-21846.0,-21846.0,-21846.0,168.0,-1.0,-1.0,19.0,6.0,2.0,5.0,254.0,22.0,5.0,0.0,-3.0,0.0,1.0,0.0
